user id,product id,Interaction type,Time stamp,
1535,71437cbcccad7f37f7d0b3676d0f3b66,view,14/11/2023 8:00,
1536,b3d083d8be2033e3cdd95a1e8b7d3495,like,15/11/2023 8:00,
1537,a984606ec6f69b7636305b87c69c78ea,like,16/11/2023 8:00,
1538,61d28c31886856cb58c7dfb00909b36e,purchase,17/11/2023 8:00,
1539,a21bab857b86f07573bea851506375d8,view,18/11/2023 8:00,
1540,76a211abbd92633e0d0aa8155a36ccbc,like,19/11/2023 8:00,
1541,c9fdfeeba6a5830daecb55e75d28033d,purchase,20/11/2023 8:00,
1542,cd750dd8a8dbe8ce4a6376df6dcfcd6a,purchase,21/11/2023 8:00,
1543,d807995a4d28f4d512c6b02a8b8fe4c1,view,22/11/2023 8:00,
1544,9348b0713155ed4574cf7c34a0933377,like,23/11/2023 8:00,
1545,16187c1c34fca2e2d84976a27af3a3fd,view,24/11/2023 8:00,
1546,54c3a6649e92c4f6efc9707bb70d2ad2,like,25/11/2023 8:00,
1547,0d22ed408d0809ab23ed64a69cebaf59,like,26/11/2023 8:00,
1548,44b79cb74d6050ffc7a6cd0aee246eca,purchase,27/11/2023 8:00,
1549,bbffb605b183bfe410cb439070bc1b7d,view,28/11/2023 8:00,
1550,77bbff84542f4b2a02fce7f7b93890f0,like,29/11/2023 8:00,
1551,8c6ad9bf877d898db059c068065559e4,purchase,30/11/2023 8:00,
1552,d669852f16590ba9dd74c9f5737cd440,purchase,01/12/2023 8:00,
1553,59e173a6a5c81caba1d5b986fd5bd091,view,02/12/2023 8:00,
1554,b7440f4dd80ce401ef57e21a7f0d7977,like,03/12/2023 8:00,
1555,3bde1d55db585da6c0347f6b89ff7489,view,04/12/2023 8:00,
1556,3267bcc2c95f91f3f281b71043e3f513,like,05/12/2023 8:00,
1557,058b419304a444bd5d68f3299506e92e,purchase,06/12/2023 8:00,
1558,ea6d017ee6ada25b7f7e556a71433a9d,view,07/12/2023 8:00,
1559,a5dcd921f785b05a1fd1d7b35aafa40f,like,08/12/2023 8:00,
1560,d28a18c4f931d92ef86cce3cd5442ed8,view,09/12/2023 8:00,
1561,a6824f959942f101201426a7ed1e977a,like,10/12/2023 8:00,
1562,7bb6af5bf4846898a1fcfe1951f1e823,like,11/12/2023 8:00,
1563,ac13d16962a79e422b786a8b9e02acf3,purchase,12/12/2023 8:00,
1564,dd2cba35110f9d389dadd48e94a274a2,view,13/12/2023 8:00,
1565,89040207c5501297c44b00bc9dcf5614,like,14/12/2023 8:00,
1566,ec98cb1b456d92fad6cb2353979181d3,purchase,15/12/2023 8:00,
1567,6a385f9231f08c62c519aae8ebf0329d,purchase,16/12/2023 8:00,
1568,1c8dd11c19874edb2d7492188ba8d3ba,view,17/12/2023 8:00,
1569,62a984817847aebe8a4dbf94c3c7298f,like,18/12/2023 8:00,
1570,e0bbc1e8cffea2cec72c92fd1659920c,view,19/12/2023 8:00,
1571,77937435cd82f472819976c8b70b0ea1,like,20/12/2023 8:00,
1572,4d923c94bdcd60407009a3bbe2786a8b,like,21/12/2023 8:00,
1573,f11fd4324b3b3d901f613b76e11c9895,purchase,22/12/2023 8:00,
1574,1ca4ea4e7c025022f9fff1a18ae488b3,view,23/12/2023 8:00,
1575,97e28e4e989cbced1a56902faaffca26,like,24/12/2023 8:00,
1576,c63f7f8adb5fb93ba43709a21da8d7ac,purchase,25/12/2023 8:00,
1577,98da55ece0f33772e5cefd3d5ca42770,purchase,26/12/2023 8:00,
1578,c2d1c9e32763663828fee454d5a523fb,purchase,27/12/2023 8:00,
1579,e8b0bf811968413b5e46e303da0b216c,view,28/12/2023 8:00,
1580,076bac220a37fef893f5337af2733279,like,01/01/2023 0:00,
1581,bfdb2ed3a878657587d00197b9939ff8,view,28/12/2022 10:00,
1582,660441ba80ed8b9f8516a74618b3daee,like,29/12/2022 10:00,
1583,feb0c12463d8de217ef03d9339c33096,like,30/12/2022 10:00,
1584,858a7b378008bb88fb88cb83606f0593,purchase,31/12/2022 10:00,
1585,33db67f11ae74ba74ed8e0d06a48cd72,view,01/01/2023 10:00,
1586,7a401a7ad80fa162e9a73702e23a96d2,like,02/01/2023 10:00,
1587,c1c5910bb62729100c5ed0717ed104eb,purchase,03/01/2023 10:00,
1588,4d62e01a2d96257613b3f4064f38a938,purchase,04/01/2023 10:00,
1589,a126980fd7c0e40b0fff483ff03484d6,purchase,05/01/2023 10:00,
1590,2aad833645fee18448395adebb3c14f9,view,06/01/2023 10:00,
1591,603f8a3d499b653009ec551cc8f4fb25,like,07/01/2023 10:00,
1592,0cfb415119a251717a0cfd74f53f88c0,view,08/01/2023 10:00,
1593,1009cb14efb9c7a7ca9183b47b2665df,like,09/01/2023 10:00,
1594,d3903588e79df0fdab5bccf87cfd7b68,like,10/01/2023 10:00,
1595,9e96161407a562d034b66276fe47feb9,purchase,11/01/2023 10:00,
1596,b0ddc84af55bbe6efe1c86ac9d64a7dd,view,12/01/2023 10:00,
1597,d45eff7efd6d126926df439a11be26bc,like,13/01/2023 10:00,
1598,166849169b5c09b8d9b32a1e6ddaa1af,purchase,14/01/2023 10:00,
1599,b4fb31f451892f8d55dcd9cca24295e1,purchase,15/01/2023 10:00,
1600,98605b1dc419b050fe25e463bc0f4e53,view,16/01/2023 10:00,
1601,8a8338081f5e267402c5eb36f07d5bab,like,17/01/2023 10:00,
1602,0f734b1a99dd1410e1d89ce86d5d056d,view,18/01/2023 10:00,
1603,41434099b63a1928f794ed5d3f538ea5,like,19/01/2023 10:00,
1604,45eb87a1b19f224d2d6bd3bf21c2efbb,like,20/01/2023 10:00,
1605,6ef7a022635ecf54f51728e24de9101a,purchase,21/01/2023 10:00,
1606,3597c8114248f290d828f8fd9dd80fe2,view,22/01/2023 10:00,
1607,761f082ef23074bb932fe1f225f23f01,like,23/01/2023 10:00,
1608,bcf9f4fd7b0394da78f0f298f9cab88f,purchase,24/01/2023 10:00,
1609,739ab455a0837d128d763f133cd45bce,purchase,10/10/2023 8:00,
1610,e89d33e895fa3ee791a1a0558bb8abed,view,11/10/2023 8:00,
1611,1ab96661ce13387aea46114b298dc2da,like,12/10/2023 8:00,
1612,1bc312e88f2391e0dc70aaec5061519c,view,13/10/2023 8:00,
1613,a1ff6ef1b092b91f9134cad38f6fa27a,like,14/10/2023 8:00,
1614,b6ffbd9debae21f947def12ea33d15a9,like,15/10/2023 8:00,
1615,7cd32caedad84767745541cdcee9bb44,purchase,16/10/2023 8:00,
1616,60d5d48dd337527dc6fb258893cf26d4,view,17/10/2023 8:00,
1617,3f36e462ed1d6f0f214b8330d65c18ae,like,18/10/2023 8:00,
1618,fb135e4d1200e3dfbff17c08a4c2f74f,view,19/10/2023 8:00,
1619,7dd8b388e25c48b9659ccf65632b4444,like,20/10/2023 8:00,
1620,4afe1c5802d16348ac7c04edd09bdb36,like,21/10/2023 8:00,
1621,7debcc87d790ed828ece210ce8061a3e,purchase,22/10/2023 8:00,
1622,6e03fad40bcb0ae6e3497083a7318209,view,23/10/2023 8:00,
1623,196f664fe9ff8ab92bcf895c21cf5a27,like,24/10/2023 8:00,
1624,6f9bc6ad4613f9a4c0e12de35127ff6e,purchase,25/10/2023 8:00,
1625,e672e3d74369ac7bdc979559f959faa8,purchase,26/10/2023 8:00,
1626,6936d9bfeb6da7504d0b67dace2ce8c6,purchase,27/10/2023 8:00,
1627,e5833048ce108bf51a98d821160e0c57,view,28/10/2023 8:00,
1628,11a3d36c939e003fcc1f4da73887fb95,like,29/10/2023 8:00,
1629,9fad01ce8396e1c30c7c5b2ace92a954,view,30/10/2023 8:00,
1630,58ab10b662f4d0d21f93d4547ceeee24,like,31/10/2023 8:00,
1631,bf21b9335849a90a453e2f1c72ab3a2d,like,01/11/2023 8:00,
1632,6773f98228e30d749c8f84775a82cca9,purchase,02/11/2023 8:00,
1633,0381a6a08600eae055fd4e513aad7843,view,03/11/2023 8:00,
1634,123f3cf4342b6c596670160468e0dac1,like,04/11/2023 8:00,
1635,cca75108bcc9c4bec43f0a531ed21fb9,purchase,05/11/2023 8:00,
1636,bf588a0f6959bbb17e86f1716073f6cb,purchase,06/11/2023 8:00,
1637,53a8ac00354926a0c80569b4de540dd6,view,07/11/2023 8:00,
1638,1c6ed1caecaa64b8420885e45d2c1e1e,like,08/11/2023 8:00,
1639,0cad62f6fcd43223349265a01bec1267,view,09/11/2023 8:00,
1640,201433d1205d3d39b29d054d5cb95380,like,10/11/2023 8:00,
1641,e86258761aad5f59b873e00410a7bc1d,like,11/11/2023 8:00,
1642,36f9f7a74fda506557a8662767359ac6,purchase,12/11/2023 8:00,
1643,bb23e1556a53a94cfb2658cd974be264,view,13/11/2023 8:00,
1644,77370fa61ccf868c03b3195b6a6cbf7d,like,14/11/2023 8:00,
1645,d32d16992d9ffb3057780ed4b109260f,purchase,15/11/2023 8:00,
1646,0060230165aa724806977225c15e2bb9,purchase,16/11/2023 8:00,
1647,50f40b84f307bc46bb2548e8378d8feb,view,17/11/2023 8:00,
1648,1cf5e185b18561a7530e56512451ae4f,like,18/11/2023 8:00,
1649,bfdf44a94dc78484bc71ba31a9b85f2c,view,19/11/2023 8:00,
1650,7f942b688b0f95bb59df057cc32eb7cb,like,20/11/2023 8:00,
1651,aa14beffe48646cb3b81b9a1d0d1e8de,like,21/11/2023 8:00,
1652,4e3d6f4b8e7e467801b7790be2d1371b,purchase,22/11/2023 8:00,
1653,73f64390662218b4c404c124e0346081,view,23/11/2023 8:00,
1654,7997836a32c7594f94c05d8a8bb2a27f,like,24/11/2023 8:00,
1655,e08b28cf443ae71d840a93b4be19f3df,purchase,25/11/2023 8:00,
1656,326e3f0d49ec0a29045fec8d824d5caf,purchase,26/11/2023 8:00,
1657,925f24d67d03a19f33f83015c759c23a,view,27/11/2023 8:00,
1658,9684691f433561f110fceaac550dcf34,like,28/11/2023 8:00,
1659,9a0aaeaa96ce604e91192fa95410b316,view,29/11/2023 8:00,
1660,afeb9192044eceba91d2d5ddf8af4ee3,like,30/11/2023 8:00,
1661,6e83df6a04b1c6aeeb7f8b50d7b64540,like,01/12/2023 8:00,
1662,e07a6a2f3f10b6347647c3535b62522b,purchase,02/12/2023 8:00,
1663,8f8740717c9fe963c7e8ea2c7facb703,view,03/12/2023 8:00,
1664,be325b96528ccb919e52994437ae9ee4,like,04/12/2023 8:00,
1665,765a28b1278115292181031cee46421c,purchase,05/12/2023 8:00,
1666,996ee6c0b74fe3c55171c64a332431d1,purchase,06/12/2023 8:00,
1667,66ef8e556a75088f9daa10dd2ad6f952,view,07/12/2023 8:00,
1668,10a6359604aa020ebf6161a9790d0acf,like,08/12/2023 8:00,
1669,9ad4555ee90b4f7dfba706c5a2ddfff7,view,09/12/2023 8:00,
1670,0f6d1311760ca1320f6b4fdcf7c3fc45,like,10/12/2023 8:00,
1671,aa29454b1bcf838c67ed85c7689cc4f9,like,11/12/2023 8:00,
1672,6a23176847968421912a6ba6097b4c4a,purchase,12/12/2023 8:00,
1673,6340c6a32b3c8a539b14265db000456d,view,13/12/2023 8:00,
1674,ab3c727be2c980ede83500041d149d63,like,14/12/2023 8:00,
1675,100df5c43cc7728df3aa229c73c32b75,purchase,15/12/2023 8:00,
1676,c265967d9559bc32c566409b458e306a,purchase,16/12/2023 8:00,
1677,76b7836536ba1b01123ad6b7bf6b0c7a,view,17/12/2023 8:00,
1678,14edcb38c9cec32c6e1b71d59f075f30,like,18/12/2023 8:00,
1679,ccee3cff4d0a571734121e047fb5692c,view,19/12/2023 8:00,
1680,27640bc5fcad8b7cda0ab643690474ee,like,20/12/2023 8:00,
1681,98cec935d4d406c80c337201a80e921a,like,21/12/2023 8:00,
1682,3021aa20ddfb526a0cfea18efc704c93,purchase,22/12/2023 8:00,
1683,0e037fd24a22203ffbdc2e35284c4053,view,23/12/2023 8:00,
1684,8c8a223f66e47e0de41b59823f541d3b,like,24/12/2023 8:00,
1685,dc67d1129ea3405d2ad66be47e1e32dd,purchase,25/12/2023 8:00,
1686,ab8173b65f1c2a497b1bca49ddb6dc1f,,26/12/2023 8:00,
1687,1bc50a6c48260b6cec61dd6f4adfc98d,,27/12/2023 8:00,
1688,47bf0848fac3790a74d60314b1f6ace6,,28/12/2023 8:00,
1689,a3e8b0c1c0c217ed736f2be67458d13d,,01/01/2023 0:00,
1690,a4cd5fb819a1659d12b1e8d71e16adec,view,28/12/2022 10:00,
1691,92cdf5bdcd8bc99dd8130aa174f88f4c,like,29/12/2022 10:00,
1692,9ba775b5bb0d7d2f021a2aab9d59718b,view,30/12/2022 10:00,
1693,8e65ef242d82b18d5eb979794f6062bf,like,31/12/2022 10:00,
1694,2741126c609042bca80bd1bca7636dd5,like,01/01/2023 10:00,
1695,2ff6308de3f9a482afe4bfcbe29dc983,purchase,02/01/2023 10:00,
1696,bf904d2bfd5ade9896880d02c0f60e7d,view,03/01/2023 10:00,
1697,a4d81a268e35aee03e56fce425b0c369,like,04/01/2023 10:00,
1698,93a8a1e2a90621b9508282b65f835150,purchase,05/01/2023 10:00,
1699,2969f13a1ddd42bb98faf6dbbaf310fc,purchase,06/01/2023 10:00,
1700,547caf0ccca5a897537d5cbf1653eadb,purchase,07/01/2023 10:00,
1701,7921cf9e1ebb1479b2cd26fcd67af437,view,08/01/2023 10:00,
1702,63996948943d182ebbfb500de12f5abd,like,09/01/2023 10:00,
1703,6799e7f521fa060a983a4b153f2eb9f9,view,10/01/2023 10:00,
1704,286e9fe0e46be24f183dc652ab99c61a,like,11/01/2023 10:00,
1705,aff5193024631920663f2e1a6daec64d,like,12/01/2023 10:00,
1706,a3daad923af839e1e0c4adf447f1b0d8,purchase,13/01/2023 10:00,
1707,cca6c9feac01c98b7a0577ba1880a3d8,view,14/01/2023 10:00,
1708,9316eeb52b28f383b4252e62c3e069b3,like,15/01/2023 10:00,
1709,a5f7968199a47e46d92d63e7a235778b,purchase,16/01/2023 10:00,
1710,30239aa2806308dbefb1414d9e6d3fa0,purchase,17/01/2023 10:00,
1711,ae1147825ea16124bf61f5428c4ad964,purchase,18/01/2023 10:00,
1712,c5eb6b7fc009f5c42d94890a7b15d137,view,19/01/2023 10:00,
1713,5634a46ea1b449d8633ea35bc8888de3,like,20/01/2023 10:00,
1714,acbc3765aa72a1ca26936597a723f0f3,view,21/01/2023 10:00,
1715,829c32cd6e16b2f418ccf1a2fed8332f,like,22/01/2023 10:00,
1716,f1bf04d33924520d82006705ab405c25,like,23/01/2023 10:00,
1717,0000fe97fd6c7705b08b7f4c7c5312ce,purchase,24/01/2023 10:00,
1718,accf146918af6ac1474591888aff19c6,view,25/01/2023 10:00,
1719,639ce0c0c1302a4bf6ea1648167af929,like,26/01/2023 10:00,
1720,e1fcf2cb588e6f185a0711082719aa6c,purchase,27/01/2023 10:00,
1721,5df3810bd29f85ff9cc29eb68931e31f,purchase,28/01/2023 10:00,
1722,b657a12e63ec3b3891c73fbad5333344,view,29/01/2023 10:00,
1723,e64a53366663e381be58e165eb5ec782,like,30/01/2023 10:00,
1724,f308673db1f83350e1c683f3304cbe70,view,31/01/2023 10:00,
1725,1b901ebddf2426682386f888c21b3fea,like,01/02/2023 10:00,
1726,3bebc3b64d33b21f884595b70079fd50,like,02/02/2023 10:00,
1727,17fb95a0504283cca4902005d7ca858d,purchase,03/02/2023 10:00,
1728,67ad164386c54767ceef03660ab71042,view,04/02/2023 10:00,
1729,e4a6c7c463b444ce2982de595d95e69f,like,05/02/2023 10:00,
1730,1603668fd25c65096a7c87cffd07d974,purchase,06/02/2023 10:00,
1731,3ed4bd275b6e80623cbff5bfed744923,purchase,07/02/2023 10:00,
1732,2613489830ad368e90a61f6ba6b5f790,view,08/02/2023 10:00,
1733,6ad4a56d16294c5aae2704787d9343b4,like,09/02/2023 10:00,
1734,db5cf1c4fe630764cbe0551a2ce2114a,view,10/02/2023 10:00,
1735,1be543b90ef277e89e2d8b2dbf8aed01,like,11/02/2023 10:00,
1736,191d2499aab47b8e73d5f58b927dde48,like,12/02/2023 10:00,
1737,5e2b20e0664bc69f3c79aafaeaeeabca,purchase,13/02/2023 10:00,
1738,d8987e6f80e36c540bbbaa5e2111385c,view,14/02/2023 10:00,
1739,1b12aef0c128147b2ea68deaf2abaebd,like,15/02/2023 10:00,
1740,10e471ca0d7e9809ed9b1414370b6988,view,16/02/2023 10:00,
1741,5c0e5dcbf35c29dcd148458baca6c4a3,like,17/02/2023 10:00,
1742,08660c740ca5116bce88cb1fb047d011,like,18/02/2023 10:00,
1743,e30793bb6145723820d948b6b71fac8b,purchase,19/02/2023 10:00,
1744,c79eae67aaaff39ad59ebebcd007b200,view,20/02/2023 10:00,
1745,ae99672c1ff32714daf11326d805e26a,like,21/02/2023 10:00,
1746,cd4bd30ea3bc0af2a986b5d5d2a4a6cd,purchase,22/02/2023 10:00,
1747,38ba0ebc5f667bbf8d784e93d9987f0b,purchase,23/02/2023 10:00,
1748,75846f64f0cb6f7a77535808239dbd6d,purchase,24/02/2023 10:00,
1749,48952440d6f93f5a259a6fcb5efd9876,view,25/02/2023 10:00,
1750,e53f5c1b0f14f588fa23f55224d11cca,like,26/02/2023 10:00,
1751,ca1d27025ba560f8bc7e1e3b9c39d24d,view,27/02/2023 10:00,
1752,f278eec8c950af870657f79f22880f9d,like,28/02/2023 10:00,
1753,aaad7e9202d0da7a08a3649127a8a834,like,01/03/2023 10:00,
1754,48d3a4eddb45e6ecbee4b78438846baa,purchase,02/03/2023 10:00,
1755,909a0b4dd56439cfb197c85a95995079,view,03/03/2023 10:00,
1756,ade4d65e77f2c92815178040bee0740f,like,04/03/2023 10:00,
1757,860fd818448f5877f76b318fb2cc7b33,purchase,05/03/2023 10:00,
1758,dc4aa41457bc7d1736fa17d9f8200208,purchase,06/03/2023 10:00,
1759,817b7e0e707f885b41ee96e1e2edc8f2,view,07/03/2023 10:00,
1760,35b8c6d05e89f7f5832cce7d82b1637c,like,08/03/2023 10:00,
1761,192afc245a03640fedd0ae439f4a0187,view,09/03/2023 10:00,
1762,a65b30d13c41a5d010242d057787bcb6,like,10/03/2023 10:00,
1763,ce18350472569b2812cfade19216829b,like,11/03/2023 10:00,
1764,3bc9beff4cc19c013a2fa39352f7d57f,purchase,12/03/2023 10:00,
1765,1a43b88af54c109932258e388393b1c0,view,13/03/2023 10:00,
1766,8c991607bf04e16fc22cd327816cac0d,like,14/03/2023 10:00,
1767,0811c593514ef345df62b4bbd241d803,purchase,15/03/2023 10:00,
1768,76bd8238c53c20718080207faed1159f,purchase,16/03/2023 10:00,
1769,f1d8d29f2762d865d1098f0a567f6d52,view,17/03/2023 10:00,
1770,2dfc9065ec318f81c1469085245e3a61,like,18/03/2023 10:00,
1771,f8eaaf162e8881885517a9d3ea0b2240,view,19/03/2023 10:00,
1772,27dafe72be189138b44172546637336e,like,20/03/2023 10:00,
1773,3930c11de67f9151fd2ec26d41ba7341,like,21/03/2023 10:00,
1774,b76ded15bcbc8b6f75c6b98c7ca1b06a,purchase,22/03/2023 10:00,
1775,861836aa3cf197e092fb8361f5bd9b93,view,23/03/2023 10:00,
1776,d7926a1820526643612bbc64ee297b0c,like,24/03/2023 10:00,
1777,c6b5a98c8ab60a97081d9409b106b0ca,purchase,25/03/2023 10:00,
1778,869ea8e7992197d5a0b80cdbd723227d,purchase,26/03/2023 10:00,
1779,549aadac6faad5e1ea0faaab608c131f,view,27/03/2023 10:00,
1780,ca74bf05e0fc635d337d5e315e22551a,like,28/03/2023 10:00,
1781,b3cbac6dfa00f1ca88233c77013e6e65,view,29/03/2023 10:00,
1782,875f26d33d8ac5bc7885045a32c9a9fb,like,30/03/2023 10:00,
1783,0b9c721ecd2192adfcce789e2debd0b5,like,31/03/2023 10:00,
1784,60974e2b09733809318676ee8dd90d10,purchase,01/04/2023 10:00,
1785,840be7878c2e0d4c550ee182484555d2,view,02/04/2023 10:00,
1786,9fe272e3ed9256d51be623dd62fffd15,like,03/04/2023 10:00,
1787,cae5f5fca71ddb4c02f43be5957747b4,purchase,04/04/2023 10:00,
1788,1f5c35a79325b8239e65aa22ffa96b61,purchase,05/04/2023 10:00,
1789,450900472e6ed6dfbf52ce122d48f719,view,06/04/2023 10:00,
1790,913865d2311609625d6d3e0aab470ffd,like,07/04/2023 10:00,
1791,1a578718522682b1787ceba7c70a02be,view,08/04/2023 10:00,
1792,7f2ff8b856798ccb32e28f35a25709b2,like,09/04/2023 10:00,
1793,881f95f1ed5c2d58f9da6b5ea6086e72,like,10/04/2023 10:00,
1794,2fb7543fd8be4a9745215d3ad0d5b816,purchase,11/04/2023 10:00,
1795,3943d037e6b2be297d3b5b3a42718c20,view,12/04/2023 10:00,
1796,456bda2e960cb68629f1131f1fb8bc99,like,13/04/2023 10:00,
1797,26155985d097aa89dbe6032a8a16a026,purchase,14/04/2023 10:00,
1798,35a9ea03e41c3e4ced431ce5e7060bec,purchase,15/04/2023 10:00,
1799,2cfcbfc5231d55583ec3cf8c98d713e7,view,16/04/2023 10:00,
1800,e18c3b9cf57ae39becee1cf36e82259a,like,17/04/2023 10:00,
1801,272e8b180045be84ca9bec391037d370,view,18/04/2023 10:00,
1802,194e29a7a1657be53569e27628a12dc8,like,19/04/2023 10:00,
1803,c861aeecfedeae2fdb7ceb38b0215e3e,like,20/04/2023 10:00,
1804,40c3c546a92b541e1260ec1ff9f01baa,purchase,21/04/2023 10:00,
1805,2ec213d43f574983168a0ca824b51b40,view,22/04/2023 10:00,
1806,2434fbf809ca7b7d49b61317236f3a3c,like,23/04/2023 10:00,
1807,55b36bca7b34bdb19a5c4ec8c0415144,purchase,24/04/2023 10:00,
1808,ab09bf8e3598c06a552b2c531e849414,,25/04/2023 10:00,
1809,2fab239f13b63bae4f29ea03e64c53d2,,26/04/2023 10:00,
1810,218de61f0e0a3e6d044ac1c9f4124615,purchase,27/04/2023 10:00,
1811,596a6d44e896006ab05d2e27ee19ddcc,view,28/04/2023 10:00,
1812,ae83642d2b784bdcb16f46ee9cfcd461,like,29/04/2023 10:00,
1813,293bea21103f998ca745c70040c5c878,view,30/04/2023 10:00,
1814,eeaaf71235feaae48f9bfa48766828da,like,01/05/2023 10:00,
1815,cb955ef130363711479b839f6b010290,like,02/05/2023 10:00,
1816,7d8f06ef04b4444276f9607ff191d230,purchase,03/05/2023 10:00,
1817,3784e579487e6dd8192eed507e2aef5f,view,04/05/2023 10:00,
1818,7ec24e5ab37cc272cf5d8eaa4d6ab0de,like,05/05/2023 10:00,
1819,216b5ccf245274404407a319e5b63311,purchase,06/05/2023 10:00,
1820,7e77af72a8bde02238d291bdd169fdbf,purchase,07/05/2023 10:00,
1821,a14557237d9d72f602af0ce88fa376a9,view,08/05/2023 10:00,
1822,122e4da9231998851c6a0fc276c40f92,like,09/05/2023 10:00,
1823,cd46eda787cc62aa78e51b006ccb5eb1,view,10/05/2023 10:00,
1824,3b02eba56ff216d6812875ac4c062c95,like,11/05/2023 10:00,
1825,72924e8090be4ba1cba8e18a94c40edb,like,12/05/2023 10:00,
1826,9daea786a13f8d24d354f39448f5565a,purchase,13/05/2023 10:00,
1827,ab5587bf05a790fb3ab442ca81a9e6f2,view,14/05/2023 10:00,
1828,92d39805f03387caa967c0da29c1ce2b,like,15/05/2023 10:00,
1829,7bf4d392c47b749552669e3440452e61,purchase,16/05/2023 10:00,
1830,8ee3c1d29834f4eb2f212cd647d775dd,purchase,17/05/2023 10:00,
1831,f4aab4666bceabd02e2b4e3a6b680529,view,18/05/2023 10:00,
1832,f88ba26e70913ad1a6561a7a08720cd2,like,19/05/2023 10:00,
1833,74a14523739061d2d4b954f746db4eec,view,20/05/2023 10:00,
1834,dced5bee329f74a1b387957c8cc7dd70,like,21/05/2023 10:00,
1835,47cfb73c78ef5e7e56044b422cc1b62b,like,22/05/2023 10:00,
1836,786c0b2a85e0324f387f5a64958600bf,purchase,23/05/2023 10:00,
1837,c8aefad059877efa5099c1cea82a0d9e,view,24/05/2023 10:00,
1838,eb9e3dfb0f1751527f4a581271604736,like,25/05/2023 10:00,
1839,67f36b3e9a1271340c91b880c0a94037,purchase,26/05/2023 10:00,
1840,c91a895ede14d23a6a1cc01efdd501d9,purchase,27/05/2023 10:00,
1841,6864b720d11784ae34b110ee7c947c5f,view,28/05/2023 10:00,
1842,33910d959f1ae7811286e103f971513c,like,29/05/2023 10:00,
1843,fc952949e00ee9f0ec7dda267173c61d,view,30/05/2023 10:00,
1844,c2b2335e3a5b11cfbb2109484a04398d,like,31/05/2023 10:00,
1845,29a31690c62d2afa8263703d36e787fb,like,01/06/2023 10:00,
1846,ab8dfc3b248830af69e54505d22f2772,purchase,02/06/2023 10:00,
1847,52be53b216df12a64622e099947bae14,view,03/06/2023 10:00,
1848,3b5cf7ad235e94e7a67aa995260fd832,like,04/06/2023 10:00,
1849,9f14997e028e255059ef5c68094ea325,purchase,05/06/2023 10:00,
1850,1f6f28d81c392bcb44d4b807b6888298,purchase,06/06/2023 10:00,
1851,345480da7e39e64fc6a33cc554ea7345,view,07/06/2023 10:00,
1852,7696fa994509995feb8d1dd594fbed84,like,08/06/2023 10:00,
1853,2144315a823e47df748abef74f8d68dc,view,09/06/2023 10:00,
1854,2a59cafd14d1da50ba3c8d9406e92675,like,10/06/2023 10:00,
1855,6a0cb7f471343c21b987db96e579bff6,like,11/06/2023 10:00,
1856,9943ed318747991fd9c21f72c370f966,purchase,12/06/2023 10:00,
1857,c92e63fa8ea018600ff5086e5c5b475c,view,13/06/2023 10:00,
1858,4c1a0db85a2321270ee5f0381a11c06f,like,14/06/2023 10:00,
1859,506c156a640ce6e2ee0896322ecc4ed3,purchase,15/06/2023 10:00,
1860,b3ef19254dc84518be38a2c973830d29,purchase,16/06/2023 10:00,
1861,d4553cee70c0e3e12627d211e0f5477b,view,17/06/2023 10:00,
1862,353479deeb331a9742a2be44be001791,like,18/06/2023 10:00,
1863,f6165b28efe2da286af28e94e49fa97c,view,19/06/2023 10:00,
1864,60fcd8fa4ffe467915a4b384681143cb,purchase,20/06/2023 10:00,
1865,046976aafe0c4a297635cfe8696e981d,view,21/06/2023 10:00,
1866,4c176fe252c93a402e9204ec4fecdb7e,like,22/06/2023 10:00,
1867,d0b281f8186b6c730998a3e71c2430ed,view,23/06/2023 10:00,
1868,498da090080a792342cad947ab54923a,like,24/06/2023 10:00,
1869,dc3ee6f1dbf14e4f4d43bf02ca6302c1,like,25/06/2023 10:00,
1870,264f366e86aa817281a9a4a69ed65763,purchase,26/06/2023 10:00,
1871,e3807befbe09d33330c0a63b1a5ff2f3,view,27/06/2023 10:00,
1872,5b181474e6f55ed3c7f3ce73da629468,like,28/06/2023 10:00,
1873,ae1c61d94e15580286b92dcf09f48bda,purchase,29/06/2023 10:00,
1874,c6983c3645ce85e1caac0c565842ca58,purchase,30/06/2023 10:00,
1875,5b0c9529c2585f8fe73944644b87b84c,view,01/07/2023 10:00,
1876,f52b4aaac627e665d3cb940c3a67e122,like,02/07/2023 10:00,
1877,f22906d6acc8b880277de18101500d6b,view,03/07/2023 10:00,
1878,be7f9980640110b6630b77e1165e18f4,like,04/07/2023 10:00,
1879,6a1abdfebf4bef17d19c781c60dcee41,like,05/07/2023 10:00,
1880,e1c051eec31dad04a94b17628e52b64d,purchase,06/07/2023 10:00,
1881,5689aabb0a4b791e8061bff0b04eddf6,view,07/07/2023 10:00,
1882,995aae144273c2ae36d856c86955af97,like,08/07/2023 10:00,
1883,4ca120b479469d379fc383df57416eff,purchase,09/07/2023 10:00,
1884,748bdef3e76a6beba388931543cf522c,purchase,10/07/2023 10:00,
1885,301e81920ef51987cfc54c2221f4333f,view,11/07/2023 10:00,
1886,8f3b10e79b1d4f1f9e0da259ba9e651b,like,12/07/2023 10:00,
1887,855d7bf052e6b413b65158fd4678e351,view,13/07/2023 10:00,
